"","iter","ll_total","objective","sigma","alpha","tau","converge","settings","gene_name","regime","model","param.count","dataset","ntips","AIC","AICc","delta_AIC","delta_AICc","AIC_weight","AICc_weight","truth","AICc_next_worse","AIC_next_worse"
"16",1,-89.1310877875409,-132.348651578104,0.647766742693256,1e-10,0,NA,"BM1_13_BM1","BM1_13","BM1","BM1",3,"oursim",256,184.262175575082,184.35741367032,0,0,0.999708533560873,0.999737677303855,"BM1",0.48990489123787,0.425780436675183
"17",1,-94.457427867163,-165.558915923346,0.875073850827328,0.634851281074969,0,NA,"BM1_13_OUM","BM1_13","OUM","OUM",6,"oursim",256,200.914855734326,201.252205131916,16.6526801592441,16.8947914615964,0.00024198578128708,0.000214401938369288,"BM1",0.0208401587707101,0.0172263942337167
"18",1,-98.0447249940754,-170.012973869626,0.908980810968089,0.58229423423435,0,NA,"BM1_13_OU1","BM1_13","OU1","OU1",4,"oursim",256,204.089449988151,204.248812537952,19.8272744130691,19.8913988676318,4.9480657840069e-05,4.79207577760901e-05,"BM1",0.367653362345663,0.367653362345663
"19",1,-77.4656179194575,-83.1133798861264,0.539869231338875,1e-10,0,NA,"BM1_14_BM1","BM1_14","BM1","BM1",3,"oursim",256,160.931235838915,161.026473934153,0,0,0.932958652050988,0.940091871909491,"BM1",0.139352471850316,0.000736759703357848
"20",1,-77.1088418240215,-109.026655202628,0.701700068589458,0.788309933685363,0,NA,"BM1_14_OUM","BM1_14","OUM","OUM",6,"oursim",256,166.217683648043,166.555033045633,5.28644780912788,5.52855911148015,0.0663628212078905,0.059245987181197,"BM1",0.799043301552047,0.0875243446204195
"21",1,-83.6918101904873,-116.559635232604,0.751603622879867,0.685114690420434,0,NA,"BM1_14_OU1","BM1_14","OU1","OU1",4,"oursim",256,175.383620380975,175.542982930775,14.4523845420596,14.5165089966223,0.000678526741121965,0.000662140909312451,"BM1",0.133237444062331,0.133237444062331
"22",1,-77.6336713612457,-157.111892074463,0.710711260190874,0.802649828473499,0,NA,"BM1_15_OUM","BM1_15","OUM","OUM",6,"oursim",256,167.267342722491,167.604692120082,0,0,0.999539765025707,0.999480569494749,"BM1",0.0469213876964147,0.25738455451912
"23",1,-88.3170024753093,-141.619567054626,0.639579775232363,1e-10,0,NA,"BM1_15_BM1","BM1_15","BM1","BM1",3,"oursim",256,182.634004950619,182.729243045857,15.3666622281272,15.1245509257749,0.000460226658034029,0.00051942141550717,"BM1",0.614085957797414,0.371974655445143
"24",1,-98.2382643035098,-180.973742438608,0.901252757083414,0.547705329833163,0,NA,"BM1_15_OU1","BM1_15","OU1","OU1",4,"oursim",256,204.47652860702,204.63589115682,37.2091858845283,37.0311990367387,8.31625932828775e-09,9.08974407403146e-09,"BM1",0.283958790174864,0.283958790174864
"25",1,-80.1976462599874,-90.1256516551083,0.563414009691297,1e-10,0,NA,"BM1_16_BM1","BM1_16","BM1","BM1",3,"oursim",256,166.395292519975,166.490530615213,0,0,0.993372210985242,0.99404445135902,"BM1",0.0645024304203048,0.863545731972351
"26",1,-82.3644631297634,-118.664390836413,0.757922997839238,0.774103424980143,0,NA,"BM1_16_OUM","BM1_16","OUM","OUM",6,"oursim",256,176.728926259527,177.066275657117,10.3336337395519,10.5757450419041,0.00566489612969496,0.00502240751992535,"BM1",0.0733609176399739,0.315472219992245
"27",1,-86.136564792463,-123.213334712813,0.782456495689679,0.691261445120645,0,NA,"BM1_16_OU1","BM1_16","OU1","OU1",4,"oursim",256,180.273129584926,180.432492134727,13.8778370649511,13.9419615195138,0.00096289288506339,0.000933141121054556,"BM1",0.19563188991259,0.19563188991259
"28",1,-74.4659862993092,-132.052540659992,0.71123144235237,0.935323925124689,0,NA,"BM1_17_OUM","BM1_17","OUM","OUM",6,"oursim",256,160.931972598618,161.269321996209,0,0,0.959421633079699,0.954438082054857,"BM1",0.0821417581085484,0.0821417581085484
"29",1,-80.6294191259736,-112.560004441347,0.567227961143767,1e-10,0,NA,"BM1_17_BM1","BM1_17","BM1","BM1",3,"oursim",256,167.258838251947,167.354076347185,6.32686565332884,6.08475435097657,0.0405646829798074,0.045547038087288,"BM1",0.250615772896396,0.00850447054412484
"30",1,-87.6238492971485,-147.519639226202,0.784606959143204,0.629395735760483,0,NA,"BM1_17_OU1","BM1_17","OU1","OU1",4,"oursim",256,183.247698594297,183.407061144098,22.3157259956786,22.137739147889,1.36839404937785e-05,1.48798578548156e-05,"BM1",0.950352526222105,1.01447698078479
"31",1,-82.9361200577647,-87.49605019853,0.588045193753731,1e-10,0,NA,"BM1_18_BM1","BM1_18","BM1","BM1",3,"oursim",256,171.872240115529,171.967478210767,0,0,0.991881581551285,0.992666567977101,"BM1",0.387640553806364,0.387640553806364
"32",1,-84.9665018447476,-115.905739566245,0.789343941989799,0.773117617218048,0,NA,"BM1_18_OUM","BM1_18","OUM","OUM",6,"oursim",256,181.933003689495,182.270353087085,10.0607635739657,10.302874876318,0.00648325007713079,0.0057486059790959,"BM1",0.401516331036078,0.401516331036078
"33",1,-88.3439780058785,-119.78305721457,0.81662490707138,0.716273351690568,0,NA,"BM1_18_OU1","BM1_18","OU1","OU1",4,"oursim",256,184.687956011757,184.847318561558,12.8157158962276,12.8798403507903,0.00163516837158404,0.00158482604380269,"BM1",0.208890095630409,0.273014550193096
"34",1,-84.4102847646572,-197.571011016808,0.784867611817387,0.782263433618215,0,NA,"BM1_19_OUM","BM1_19","OUM","OUM",6,"oursim",256,180.820569529314,181.157918926905,0,0,0.991347196241635,0.990244557091132,"BM1",0.483464395537965,0.222080550886147
"35",1,-92.1514913748391,-178.999842403976,0.679070443940642,1e-10,0,NA,"BM1_19_BM1","BM1_19","BM1","BM1",3,"oursim",256,190.302982749678,190.398220844916,9.48241322036384,9.24030191801157,0.00865258579557661,0.00975520492452357,"BM1",0.200085347841195,0.0930033286909975
"36",1,-101.740535794258,-218.321693790161,0.94755785170796,0.533910253630374,0,NA,"BM1_19_OU1","BM1_19","OU1","OU1",4,"oursim",256,211.481071588516,211.640434138317,30.6605020592016,30.482515211412,2.17962787945638e-07,2.37984344535526e-07,"BM1",0.292691929511705,0.292691929511705
"37",1,-84.538362609943,-101.787794745974,0.60295230586295,1e-10,0,NA,"BM1_2_BM1","BM1_2","BM1","BM1",3,"oursim",256,175.076725219886,175.171963315124,0,0,0.999071120410595,0.99913921436382,"BM1",0.371019615651306,0.306895161088619
"38",1,-89.1979930391846,-133.543548805594,0.822107035876632,0.695915968588982,0,NA,"BM1_2_OUM","BM1_2","OUM","OUM",6,"oursim",256,190.395986078369,190.73333547596,15.3192608584832,15.5613721608355,0.000471043674765447,0.000417365910905992,"BM1",1.5769455079662,0.0568799250285963
"39",1,-91.2264330016989,-136.013418256292,0.838419633972765,0.659669806767552,0,NA,"BM1_2_OU1","BM1_2","OU1","OU1",4,"oursim",256,190.452866003398,190.612228553199,15.3761407835118,15.4402652380745,0.000457835914639625,0.000443419725273938,"BM1",0.121106922760987,0.0502020941216017
"40",1,-94.7909168401725,-147.468509749878,0.707661291983849,1e-10,0,NA,"BM1_20_BM1","BM1_20","BM1","BM1",3,"oursim",256,195.581833680345,195.677071775583,0,0,0.948890330912814,0.954444171430212,"BM1",0.396694186804496,0.332569732241808
"41",1,-94.7142219661378,-174.131933894613,0.906578132022719,0.730473298906945,0,NA,"BM1_20_OUM","BM1_20","OUM","OUM",6,"oursim",256,201.428443932276,201.765793329866,5.84661025193074,6.08872155428301,0.0510082866662484,0.0454570704715636,"BM1",2.48301920808564,2.66100605587522
"42",1,-102.935065635709,-184.088586402799,0.98622767561038,0.597737726881707,0,NA,"BM1_20_OU1","BM1_20","OU1","OU1",4,"oursim",256,213.870131271419,214.02949382122,18.2882975910738,18.3524220456365,0.000101382420937038,9.87580982250174e-05,"BM1",1.5311329927118,1.59525744727449
"43",1,-87.5213250401003,-106.101343765832,0.631720449198229,1e-10,0,NA,"BM1_21_BM1","BM1_21","BM1","BM1",3,"oursim",256,181.042650080201,181.137888175439,0,0,0.985279714279978,0.986888763092405,"BM1",0.0200307514661233,0.261383844651817
"44",1,-88.7652956660963,-133.780840180056,0.835383771108679,0.765788601113104,0,NA,"BM1_21_OUM","BM1_21","OUM","OUM",6,"oursim",256,189.530591332193,189.867940729783,8.48794125199205,8.73005255434433,0.0141392546759652,0.0125476205987299,"BM1",0.317103125358358,0.495089973147941
"45",1,-93.9572017062934,-139.938204826777,0.878036366597379,0.67025721370712,0,NA,"BM1_21_OU1","BM1_21","OU1","OU1",4,"oursim",256,195.914403412587,196.073765962388,14.8717533323862,14.9358777869489,0.000581031044057079,0.000563616308864981,"BM1",0.995167363490339,0.995167363490339
"46",1,-81.3372351162492,-78.3604028534033,0.573536165807622,1e-10,0,NA,"BM1_22_BM1","BM1_22","BM1","BM1",3,"oursim",256,168.674470232498,168.769708327737,0,0,0.993987891715897,0.994323983176875,"BM1",0.867924340432438,0.625813038080167
"47",1,-85.8006366011317,-109.282327646511,0.796924615829316,0.762875068815388,0,NA,"BM1_22_OU1","BM1_22","OU1","OU1",4,"oursim",256,179.601273202263,179.760635752064,10.9268029697648,10.9909274243275,0.0042136259185257,0.00408205027343941,"BM1",0.671856382662639,0.671856382662639
"48",1,-84.6520169624262,-107.924410371895,0.790054999645952,0.791367270568785,0,NA,"BM1_22_OUM","BM1_22","OUM","OUM",6,"oursim",256,181.304033924852,181.641383322443,12.6295636923539,12.8716749947061,0.00179848236557737,0.00159396654968508,"BM1",0.628969764642761,0.628969764642761
"49",1,-67.0739631880471,-66.1191484402221,0.458957147063747,1e-10,0,NA,"BM1_23_BM1","BM1_23","BM1","BM1",3,"oursim",256,140.147926376094,140.243164471332,0,0,0.930217124534535,0.937473242198583,"BM1",0.0029919695157048,0.0029919695157048
"50",1,-66.7022947850464,-91.7773847574648,0.604199920162836,0.827754562526592,0,NA,"BM1_23_OUM","BM1_23","OUM","OUM",6,"oursim",256,145.404589570093,145.741938967683,5.25666319399866,5.49877449635093,0.0671605773723564,0.0599673931863371,"BM1",0.287163720934359,0.52927502328663
"51",1,-71.9453301460973,-97.8429459983996,0.632590795024829,0.718925429522193,0,NA,"BM1_23_OU1","BM1_23","OU1","OU1",4,"oursim",256,151.890660292195,152.050022841995,11.7427339161005,11.8068583706632,0.0026222980931083,0.00255936461507935,"BM1",0.515220743272153,0.515220743272153
